iX, iY, iZ, total(value) [MeV], total(val^2), entry
25,20,7,0,0,0
25,20,8,0,0,0
25,20,9,0,0,0
25,20,10,0,0,0
25,20,11,4.034229231515542e-10,1.627500549241448e-19,1
25,20,12,0,0,0
25,20,13,0,0,0
25,20,14,0,0,0
25,20,15,0,0,0
25,20,16,0,0,0
25,20,17,0.006641774293807341,4.411316576988e-05,1
25,20,18,0.0003268240576482293,1.068139646576531e-07,1
25,20,19,0,0,0
25,20,20,0,0,0
25,20,21,0,0,0
25,20,22,0.07148525691616947,0.005110141956370755,1
25,20,23,0,0,0
25,20,24,0,0,0
25,20,25,0,0,0
25,20,26,0,0,0
25,20,27,0,0,0
25,20,28,0,0,0
25,20,29,0,0,0
25,20,30,0,0,0
25,20,31,0.2803673144114734,0.07860583099030201,1
25,20,32,0,0,0
25,20,33,0,0,0
25,20,34,0.4546473611397897,0.2067042229913743,1
25,20,35,0,0,0
25,20,36,0,0,0
25,20,37,0.02155298233399343,0.0004645310474894328,1
25,20,38,0.2956282101536966,0.08739603863867818,1
25,20,39,0,0,0
25,20,40,0,0,0
25,20,41,0.03747728561428131,0.001404546937014417,1
25,20,42,0.15018587576461,0.02255579727918286,1
25,20,43,0.2338860587735527,0.05053856875590147,2
25,20,44,0.2023364775736403,0.04094005015690823,1
25,21,0,0,0,0
25,21,1,0.1044062868396382,0.01090067273164082,1
25,21,2,0.3571316876455368,0.06412049296063912,2
25,21,3,0.2126892035785939,0.04523669731889655,1
25,21,4,0,0,0
25,21,5,0,0,0
25,21,6,0.01122145500761374,0.0001259210524878996,1
25,21,7,0.1974190737799333,0.03897429069212674,1
25,21,8,0.2077237771410393,0.04314916758974018,1
25,21,9,0,0,0
25,21,10,0,0,0
25,21,11,4.266485425312932e-10,1.820289788440767e-19,1
25,21,12,0,0,0
25,21,13,0.1188960802165102,0.01413627789085083,1
25,21,14,0,0,0
25,21,15,0,0,0
25,21,16,0,0,0
25,21,17,0.04977240290450084,0.002477292090887964,1
25,21,18,0.1679727879931607,0.02821485750619532,1
25,21,19,0,0,0
25,21,20,0,0,0
25,21,21,0,0,0
25,21,22,0.1316756523209677,0.01733847741415237,1
25,21,23,0.1997988779897884,0.03991959164597835,1
25,21,24,0.1338896777038405,0.01792644579563828,1
25,21,25,0,0,0
25,21,26,0,0,0
25,21,27,3.947460744850843e-10,1.558244633213837e-19,1
25,21,28,0,0,0
25,21,29,0,0,0
25,21,30,0,0,0
25,21,31,0,0,0
25,21,32,0,0,0
25,21,33,0,0,0
25,21,34,0,0,0
25,21,35,0,0,0
25,21,36,0,0,0
25,21,37,0,0,0
25,21,38,0,0,0
25,21,39,0,0,0
25,21,40,0.2189999903023795,0.04796099575244234,1
25,21,41,0.05943060477622386,0.003531996784067723,1
25,21,42,0,0,0
25,21,43,0,0,0
25,21,44,0,0,0
25,22,0,0.4058856293002382,0.1647431440724504,1
25,22,1,0,0,0
25,22,2,0,0,0
25,22,3,0,0,0
25,22,4,0,0,0
25,22,5,0,0,0
25,22,6,0,0,0
25,22,7,0,0,0
25,22,8,0,0,0
25,22,9,0,0,0
25,22,10,0,0,0
25,22,11,0,0,0
25,22,12,0.1454656116690019,0.02116024417823686,1
25,22,13,0,0,0
25,22,14,0,0,0
25,22,15,0,0,0
25,22,16,0,0,0
25,22,17,0,0,0
25,22,18,0,0,0
25,22,19,0,0,0
25,22,20,0,0,0
25,22,21,0,0,0
25,22,22,0,0,0
25,22,23,0,0,0
25,22,24,0.1247692177070698,0.01556735768723417,1
25,22,25,0,0,0
25,22,26,0,0,0
25,22,27,0,0,0
25,22,28,0.1155166823698768,0.01334410390574301,1
25,22,29,0,0,0
25,22,30,0,0,0
25,22,31,0,0,0
25,22,32,0.06757985751070783,0.004567037141167574,1
25,22,33,0,0,0
25,22,34,0,0,0
25,22,35,0,0,0
25,22,36,0,0,0
25,22,37,0,0,0
25,22,38,0,0,0
25,22,39,0.224537960608394,0.05041729575417669,1
25,22,40,0.2654205717599666,0.07044807991338757,1
25,22,41,0,0,0
25,22,42,0,0,0
25,22,43,0,0,0
25,22,44,0,0,0
25,23,0,0,0,0
25,23,1,0,0,0
25,23,2,0,0,0
25,23,3,0,0,0
25,23,4,0,0,0
25,23,5,0,0,0
25,23,6,0.3876554897698247,0.1464838880105244,2
25,23,7,0.1791461437539034,0.03209334082189424,1
25,23,8,0.19658792485785,0.03864681219991569,1
25,23,9,0.1722181764842118,0.02931805393218269,2
25,23,10,0.09880536439893225,0.00976250003400579,1
25,23,11,0,0,0
25,23,12,0,0,0
25,23,13,0,0,0
25,23,14,0,0,0
25,23,15,0,0,0
25,23,16,0,0,0
25,23,17,0,0,0
25,23,18,0.003485605524321429,1.214944587118006e-05,1
25,23,19,0.09965724588519112,0.009931566657421443,1
25,23,20,0,0,0
25,23,21,0,0,0
25,23,22,0,0,0
25,23,23,0,0,0
25,23,24,0.3182733263858711,0.1012979102887273,1
25,23,25,0.1825820389756679,0.0333362009565123,1
25,23,26,0,0,0
25,23,27,0,0,0
25,23,28,0.08279025508282901,0.006854226336679895,1
25,23,29,0,0,0
25,23,30,0,0,0
25,23,31,0,0,0
25,23,32,0.1627323116172279,0.02648180524428657,1
25,23,33,0,0,0
25,23,34,0,0,0
25,23,35,0,0,0
25,23,36,0,0,0
25,23,37,0,0,0
25,23,38,0,0,0
25,23,39,0,0,0
25,23,40,0,0,0
25,23,41,0.09505273848499138,0.00620611522029885,2
25,23,42,0.3930952170380879,0.07773189271944372,2
25,23,43,0.4329648453188439,0.0941182330447333,2
25,23,44,0,0,0
25,24,0,0,0,0
25,24,1,7.323969769717398e-10,5.364053318773432e-19,1
25,24,2,0,0,0
25,24,3,0,0,0
25,24,4,0,0,0
25,24,5,0.1522328542456597,0.02317484191178026,1
25,24,6,0.1380931186406401,0.01906970941589789,1
25,24,7,0,0,0
25,24,8,0,0,0
25,24,9,0.2004186708365137,0.04016764361987483,1
25,24,10,0.3887809504136355,0.1511506274045297,1
25,24,11,0.03611996070252952,0.001304651561152277,1
25,24,12,0,0,0
25,24,13,0,0,0
25,24,14,0,0,0
25,24,15,0,0,0
25,24,16,0,0,0
25,24,17,0,0,0
25,24,18,0,0,0
25,24,19,0.1667624726641284,0.02780972228905417,1
25,24,20,0,0,0
25,24,21,0,0,0
25,24,22,0,0,0
25,24,23,0.2664027346080517,0.04332662518066577,3
25,24,24,0.4946536248785817,0.102889531107967,3
25,24,25,0.2609887051546199,0.04264680728608831,2
25,24,26,0,0,0
25,24,27,0,0,0
25,24,28,0,0,0
25,24,29,0,0,0
25,24,30,0,0,0
25,24,31,0,0,0
25,24,32,0,0,0
25,24,33,0,0,0
25,24,34,0,0,0
25,24,35,0.2488413448592879,0.03104771218837945,2
25,24,36,0.1982619291880236,0.03930779256535689,1
25,24,37,0,0,0
25,24,38,0,0,0
25,24,39,0,0,0
25,24,40,0,0,0
25,24,41,0,0,0
25,24,42,0.01008371855507102,0.0001016813798978836,1
25,24,43,0.300644699342233,0.09038723524258166,1
25,24,44,0.5166202617637186,0.2645572622345589,2
25,25,0,0,0,0
25,25,1,0,0,0
25,25,2,0,0,0
25,25,3,0,0,0
25,25,4,0,0,0
25,25,5,0,0,0
25,25,6,0,0,0
25,25,7,0,0,0
25,25,8,0.6435944298430696,0.207444965821178,2
25,25,9,0.1740541920896936,0.03029486178399597,1
25,25,10,0.01228719689820644,0.0001509752076152939,1
25,25,11,0,0,0
25,25,12,0,0,0
25,25,13,0,0,0
25,25,14,0.2200576104028082,0.04842535189619412,1
25,25,15,0,0,0
25,25,16,0,0,0
25,25,17,0,0,0
25,25,18,0,0,0
25,25,19,0,0,0
25,25,20,0,0,0
25,25,21,0,0,0
25,25,22,0,0,0
25,25,23,0,0,0
25,25,24,0.6372369145576858,0.4060708852749994,1
25,25,25,0,0,0
25,25,26,0,0,0
25,25,27,0,0,0
25,25,28,0,0,0
25,25,29,0,0,0
25,25,30,0,0,0
25,25,31,0,0,0
25,25,32,0,0,0
25,25,33,0.2490398745336399,0.06202085910773109,1
25,25,34,0,0,0
25,25,35,0,0,0
25,25,36,0.01133235076540291,0.000128422173870128,1
25,25,37,0,0,0
25,25,38,0,0,0
25,25,39,0,0,0
25,25,40,0,0,0
25,25,41,0,0,0
25,25,42,0,0,0
25,25,43,0,0,0
25,25,44,0.03423363801959396,0.001171941972056589,1
25,26,0,0,0,0
25,26,1,0,0,0
25,26,2,0,0,0
25,26,3,0,0,0
25,26,4,0,0,0
25,26,5,0,0,0
25,26,6,0,0,0
25,26,7,0.2150834276650604,0.04626088085615125,1
25,26,8,0.2355979460625146,0.05550639218887551,1
25,26,9,0.1041445248573393,0.01084608205776095,1
25,26,10,0,0,0
25,26,11,0,0,0
25,26,12,0,0,0
25,26,13,0,0,0
25,26,14,0,0,0
25,26,15,0,0,0
25,26,16,0,0,0
25,26,17,0.08043865958926473,0.006470377956517611,1
25,26,18,0,0,0
25,26,19,0.0870301823419487,0.00757425263847284,1
25,26,20,0.01241772383470075,0.0001541998652348951,1
25,26,21,0,0,0
25,26,22,0,0,0
25,26,23,0,0,0
25,26,24,0,0,0
25,26,25,0,0,0
25,26,26,0,0,0
25,26,27,0,0,0
25,26,28,0,0,0
25,26,29,0,0,0
25,26,30,0,0,0
25,26,31,0,0,0
25,26,32,0,0,0
25,26,33,0,0,0
25,26,34,0,0,0
25,26,35,0,0,0
25,26,36,0,0,0
25,26,37,0,0,0
25,26,38,0.2265543150563715,0.05132685767066165,1
25,26,39,0,0,0
25,26,40,0,0,0
25,26,41,0,0,0
25,26,42,0,0,0
25,26,43,0,0,0
25,26,44,0,0,0
25,27,0,0,0,0
25,27,1,0,0,0
25,27,2,0,0,0
25,27,3,0,0,0
25,27,4,0.3275425125384931,0.1072840975200289,1
25,27,5,0,0,0
25,27,6,0,0,0
25,27,7,0,0,0
25,27,8,0,0,0
25,27,9,0.3219290105270529,0.1036382878189274,1
25,27,10,0,0,0
25,27,11,0,0,0
25,27,12,0,0,0
25,27,13,0,0,0
25,27,14,0,0,0
25,27,15,0,0,0
25,27,16,0.05215692468262336,0.002720344792348846,1
25,27,17,0.2640969535800856,0.03536606755373656,2
25,27,18,0,0,0
25,27,19,0,0,0
25,27,20,0,0,0
25,27,21,0,0,0
25,27,22,0,0,0
25,27,23,0,0,0
25,27,24,0,0,0
25,27,25,0,0,0
25,27,26,0,0,0
25,27,27,0,0,0
25,27,28,0,0,0
25,27,29,0,0,0
25,27,30,0,0,0
25,27,31,0,0,0
25,27,32,0,0,0
25,27,33,0,0,0
25,27,34,0,0,0
25,27,35,0,0,0
25,27,36,0,0,0
25,27,37,0,0,0
25,27,38,0,0,0
25,27,39,0,0,0
25,27,40,0,0,0
25,27,41,0,0,0
25,27,42,0,0,0
25,27,43,0.2285479137858251,0.05223414889585293,1
25,27,44,0.1934710341923148,0.03743104107144383,1
25,28,0,7.526172541512885e-10,5.664327312462252e-19,1
25,28,1,0,0,0
25,28,2,0,0,0
25,28,3,0,0,0
25,28,4,0.2526482623480152,0.06383114446747154,1
25,28,5,0,0,0
25,28,6,0,0,0
25,28,7,0,0,0
25,28,8,0,0,0
25,28,9,0,0,0
25,28,10,0.08863922266014081,0.00785691179379402,1
25,28,11,0.2212775496631286,0.04896375398491833,1
25,28,12,0,0,0
25,28,13,0,0,0
25,28,14,0,0,0
25,28,15,0,0,0
25,28,16,0,0,0
25,28,17,0,0,0
25,28,18,0,0,0
25,28,19,0,0,0
25,28,20,0,0,0
25,28,21,0.1289860777134952,0.01663740824391183,1
25,28,22,0,0,0
25,28,23,0,0,0
25,28,24,0,0,0
25,28,25,0,0,0
25,28,26,0,0,0
25,28,27,0,0,0
25,28,28,0,0,0
25,28,29,0,0,0
25,28,30,0,0,0
25,28,31,0,0,0
25,28,32,0,0,0
25,28,33,0,0,0
25,28,34,0,0,0
25,28,35,0,0,0
25,28,36,0,0,0
25,28,37,0,0,0
25,28,38,0,0,0
25,28,39,0,0,0
25,28,40,0,0,0
25,28,41,0.06887228295912497,0.004743391360001775,1
25,28,42,0.1961921223531709,0.03849134887344158,1
25,28,43,0.3038599043503407,0.09233084147179821,1
25,28,44,0.3622358104034577,0.1312147823386497,1
25,29,0,0.1438893638549913,0.02070414903059409,1
25,29,1,0,0,0
25,29,2,0,0,0
25,29,3,0,0,0
25,29,4,0,0,0
25,29,5,0,0,0
25,29,6,0,0,0
25,29,7,0,0,0
25,29,8,0,0,0
25,29,9,0,0,0
25,29,10,0,0,0
25,29,11,0,0,0
25,29,12,0,0,0
25,29,13,0,0,0
25,29,14,0,0,0
25,29,15,0,0,0
25,29,16,0,0,0
25,29,17,0,0,0
25,29,18,0,0,0
25,29,19,0,0,0
25,29,20,0.008574403427737298,7.352039414159313e-05,1
25,29,21,0,0,0
25,29,22,0,0,0
25,29,23,0,0,0
25,29,24,0,0,0
25,29,25,0,0,0
25,29,26,0,0,0
25,29,27,0,0,0
25,29,28,0,0,0
25,29,29,0,0,0
25,29,30,0,0,0
25,29,31,0,0,0
25,29,32,0,0,0
25,29,33,0,0,0
25,29,34,0,0,0
25,29,35,0,0,0
25,29,36,0,0,0
25,29,37,0,0,0
25,29,38,0,0,0
25,29,39,0,0,0
25,29,40,0,0,0
25,29,41,0,0,0
25,29,42,0,0,0
25,29,43,0.2473926542507201,0.06120312537721634,1
25,29,44,0,0,0
25,30,0,0,0,0
25,30,1,0,0,0
25,30,2,0,0,0
25,30,3,0,0,0
25,30,4,0,0,0
25,30,5,0,0,0
25,30,6,0,0,0
25,30,7,0,0,0
25,30,8,0,0,0
25,30,9,0,0,0
25,30,10,0,0,0
25,30,11,0,0,0
25,30,12,0,0,0
25,30,13,0,0,0
25,30,14,0,0,0
25,30,15,0,0,0
25,30,16,0,0,0
25,30,17,0,0,0
25,30,18,0,0,0
25,30,19,0,0,0
25,30,20,0,0,0
25,30,21,0,0,0
25,30,22,0,0,0
25,30,23,0,0,0
25,30,24,0,0,0
25,30,25,0,0,0
25,30,26,0,0,0
25,30,27,0,0,0
25,30,28,0,0,0
25,30,29,0,0,0
25,30,30,0,0,0
25,30,31,0,0,0
25,30,32,0,0,0
25,30,33,0,0,0
25,30,34,0,0,0
25,30,35,0,0,0
25,30,36,0,0,0
25,30,37,0,0,0
25,30,38,0,0,0
25,30,39,0,0,0
25,30,40,0,0,0
25,30,41,0,0,0
25,30,42,0,0,0
25,30,43,0,0,0
25,30,44,0,0,0
25,31,0,0,0,0
25,31,1,0,0,0
25,31,2,0,0,0
25,31,3,0,0,0
25,31,4,0,0,0
25,31,5,0,0,0
25,31,6,0,0,0
25,31,7,0,0,0
25,31,8,0,0,0
25,31,9,0,0,0
25,31,10,0,0,0
25,31,11,0,0,0
25,31,12,0,0,0
25,31,13,0,0,0
25,31,14,0,0,0
25,31,15,0,0,0
25,31,16,0,0,0
25,31,17,0,0,0
25,31,18,0,0,0
25,31,19,0,0,0
25,31,20,0,0,0
25,31,21,0,0,0
25,31,22,0,0,0
25,31,23,0,0,0
25,31,24,0,0,0
25,31,25,0,0,0
25,31,26,0,0,0
25,31,27,0,0,0
25,31,28,0,0,0
25,31,29,0,0,0
25,31,30,0,0,0
25,31,31,0,0,0
25,31,32,0,0,0
25,31,33,0,0,0
25,31,34,0,0,0
25,31,35,0,0,0
25,31,36,0,0,0
25,31,37,0,0,0
25,31,38,0,0,0
25,31,39,0,0,0
25,31,40,0,0,0
25,31,41,0,0,0
25,31,42,0,0,0
25,31,43,0,0,0
25,31,44,0,0,0
25,32,0,0,0,0
25,32,1,0,0,0
25,32,2,0,0,0
25,32,3,0,0,0
25,32,4,0,0,0
25,32,5,0,0,0
25,32,6,0,0,0
25,32,7,0,0,0
25,32,8,0,0,0
25,32,9,0,0,0
25,32,10,0,0,0
25,32,11,0,0,0
25,32,12,0,0,0
25,32,13,0,0,0
25,32,14,0,0,0
25,32,15,0,0,0
25,32,16,0,0,0
25,32,17,0,0,0
25,32,18,0,0,0
25,32,19,0,0,0
25,32,20,0,0,0
25,32,21,0,0,0
25,32,22,0,0,0
25,32,23,0,0,0
25,32,24,0,0,0
25,32,25,0,0,0
25,32,26,0,0,0
25,32,27,0,0,0
25,32,28,0,0,0
25,32,29,0,0,0
25,32,30,0,0,0
25,32,31,0,0,0
25,32,32,0,0,0
25,32,33,0,0,0
25,32,34,0,0,0
25,32,35,0,0,0
25,32,36,0,0,0
25,32,37,0,0,0
25,32,38,0,0,0
25,32,39,0,0,0
25,32,40,0,0,0
25,32,41,0,0,0
25,32,42,0,0,0
25,32,43,0,0,0
25,32,44,0,0,0
25,33,0,0,0,0
25,33,1,0,0,0
25,33,2,0,0,0
25,33,3,0,0,0
25,33,4,0,0,0
25,33,5,0,0,0
25,33,6,0,0,0
25,33,7,0,0,0
25,33,8,0,0,0
25,33,9,0,0,0
25,33,10,0,0,0
25,33,11,0,0,0
25,33,12,0,0,0
25,33,13,0,0,0
25,33,14,0,0,0
25,33,15,0,0,0
25,33,16,0,0,0
25,33,17,0.01152929323994398,0.0001329246026126179,1
25,33,18,0,0,0
25,33,19,0,0,0
25,33,20,0,0,0
25,33,21,0,0,0
25,33,22,0,0,0
25,33,23,0,0,0
25,33,24,0,0,0
25,33,25,0,0,0
25,33,26,0,0,0
25,33,27,0,0,0
25,33,28,0,0,0
25,33,29,0,0,0
25,33,30,0,0,0
25,33,31,0,0,0
25,33,32,0,0,0
25,33,33,0,0,0
25,33,34,0,0,0
25,33,35,0,0,0
25,33,36,0,0,0
25,33,37,0,0,0
25,33,38,0,0,0
25,33,39,0,0,0
25,33,40,0,0,0
25,33,41,0,0,0
25,33,42,0,0,0
25,33,43,0,0,0
25,33,44,0,0,0
25,34,0,0,0,0
25,34,1,0,0,0
25,34,2,0,0,0
25,34,3,0,0,0
25,34,4,0,0,0
25,34,5,0,0,0
25,34,6,0,0,0
25,34,7,0,0,0
25,34,8,0,0,0
25,34,9,0,0,0
25,34,10,0,0,0
25,34,11,0,0,0
25,34,12,0,0,0
25,34,13,0,0,0
25,34,14,0,0,0
25,34,15,0,0,0
25,34,16,0,0,0
25,34,17,0,0,0
25,34,18,0,0,0
25,34,19,0,0,0
25,34,20,0,0,0
25,34,21,0,0,0
25,34,22,0,0,0
25,34,23,0,0,0
25,34,24,0,0,0
25,34,25,0,0,0
25,34,26,0,0,0
25,34,27,0,0,0
25,34,28,0,0,0
25,34,29,0,0,0
25,34,30,0,0,0
25,34,31,0,0,0
25,34,32,0,0,0
25,34,33,0,0,0
25,34,34,0,0,0
25,34,35,0,0,0
25,34,36,0,0,0
25,34,37,0,0,0
25,34,38,0,0,0
25,34,39,0,0,0
25,34,40,0,0,0
25,34,41,0,0,0
25,34,42,0,0,0
25,34,43,0,0,0
25,34,44,0,0,0
25,35,0,0,0,0
25,35,1,0,0,0
25,35,2,0,0,0
25,35,3,0,0,0
25,35,4,0,0,0
25,35,5,0,0,0
25,35,6,0,0,0
25,35,7,0,0,0
25,35,8,0,0,0
25,35,9,0,0,0
25,35,10,0,0,0
25,35,11,0,0,0
25,35,12,0,0,0
25,35,13,0,0,0
25,35,14,0,0,0
25,35,15,0,0,0
25,35,16,0,0,0
25,35,17,0,0,0
25,35,18,0,0,0
25,35,19,0,0,0
25,35,20,0,0,0
25,35,21,0,0,0
25,35,22,0,0,0
25,35,23,0,0,0
25,35,24,0,0,0
25,35,25,0,0,0
25,35,26,0,0,0
25,35,27,0,0,0
25,35,28,0,0,0
25,35,29,0,0,0
25,35,30,0,0,0
25,35,31,0,0,0
25,35,32,0,0,0
25,35,33,0,0,0
25,35,34,0,0,0
25,35,35,0,0,0
25,35,36,0,0,0
25,35,37,0,0,0
25,35,38,0,0,0
25,35,39,0,0,0
25,35,40,0,0,0
25,35,41,0,0,0
25,35,42,0,0,0
25,35,43,0,0,0
25,35,44,0,0,0
25,36,0,0,0,0
25,36,1,0,0,0
25,36,2,0,0,0
25,36,3,0,0,0
25,36,4,0,0,0
25,36,5,0,0,0
25,36,6,0,0,0
25,36,7,0,0,0
25,36,8,0,0,0
25,36,9,0,0,0
25,36,10,0,0,0
25,36,11,0,0,0
25,36,12,0,0,0
25,36,13,0,0,0
25,36,14,0,0,0
25,36,15,0,0,0
25,36,16,0,0,0
25,36,17,0,0,0
25,36,18,0,0,0
25,36,19,0,0,0
25,36,20,0,0,0
25,36,21,0,0,0
25,36,22,0,0,0
25,36,23,0,0,0
25,36,24,0,0,0
25,36,25,0,0,0
25,36,26,0,0,0
25,36,27,0,0,0
25,36,28,0,0,0
25,36,29,0,0,0
25,36,30,0,0,0
25,36,31,0,0,0
25,36,32,0,0,0
25,36,33,0,0,0
25,36,34,0,0,0
25,36,35,0,0,0
25,36,36,0,0,0
25,36,37,0,0,0
25,36,38,0,0,0
25,36,39,0,0,0
25,36,40,0,0,0
25,36,41,0,0,0
25,36,42,0,0,0
25,36,43,0,0,0
25,36,44,0,0,0
25,37,0,0,0,0
25,37,1,0,0,0
25,37,2,0,0,0
25,37,3,0,0,0
25,37,4,0,0,0
25,37,5,0,0,0
25,37,6,0,0,0
25,37,7,0,0,0
25,37,8,0,0,0
25,37,9,0,0,0
25,37,10,0,0,0
25,37,11,0,0,0
25,37,12,0,0,0
25,37,13,0,0,0
25,37,14,0,0,0
25,37,15,0,0,0
25,37,16,0,0,0
25,37,17,0,0,0
25,37,18,0.0993286718281131,0.009866185047136988,1
25,37,19,0.1470672798141889,0.02162878479194495,1
25,37,20,0,0,0
25,37,21,0,0,0
25,37,22,0,0,0
25,37,23,0,0,0
25,37,24,0,0,0
25,37,25,0,0,0
25,37,26,0,0,0
25,37,27,0,0,0
25,37,28,0,0,0
25,37,29,0,0,0
25,37,30,0,0,0
25,37,31,0,0,0
25,37,32,0,0,0
25,37,33,0,0,0
25,37,34,0,0,0
25,37,35,0,0,0
25,37,36,0,0,0
25,37,37,0,0,0
25,37,38,0,0,0
25,37,39,0,0,0
25,37,40,0,0,0
25,37,41,0,0,0
25,37,42,0,0,0
25,37,43,0,0,0
25,37,44,0,0,0
25,38,0,0,0,0
25,38,1,0,0,0
25,38,2,0,0,0
25,38,3,0,0,0
25,38,4,0,0,0
25,38,5,0,0,0
25,38,6,0,0,0
25,38,7,0,0,0
25,38,8,0,0,0
25,38,9,0,0,0
25,38,10,0,0,0
25,38,11,0,0,0
25,38,12,0,0,0
25,38,13,0,0,0
25,38,14,0,0,0
25,38,15,0,0,0
25,38,16,0,0,0
25,38,17,0,0,0
25,38,18,0,0,0
25,38,19,0.2206749990902997,0.04869745522350376,1
25,38,20,0.1820712570134434,0.03314994263045535,1
25,38,21,0,0,0
25,38,22,0,0,0
25,38,23,0,0,0
25,38,24,0,0,0
25,38,25,0,0,0
25,38,26,0,0,0
25,38,27,0,0,0
25,38,28,0,0,0
25,38,29,0,0,0
25,38,30,0,0,0
25,38,31,0,0,0
25,38,32,0,0,0
25,38,33,0,0,0
25,38,34,0,0,0
25,38,35,0,0,0
25,38,36,0,0,0
25,38,37,0,0,0
25,38,38,0,0,0
25,38,39,0,0,0
25,38,40,0,0,0
25,38,41,0,0,0
25,38,42,0,0,0
25,38,43,0,0,0
25,38,44,0,0,0
25,39,0,0,0,0
25,39,1,0,0,0
25,39,2,0,0,0
25,39,3,0,0,0
25,39,4,0,0,0
25,39,5,0,0,0
25,39,6,0,0,0
25,39,7,0,0,0
25,39,8,0,0,0
25,39,9,0,0,0
25,39,10,0,0,0
25,39,11,0,0,0
25,39,12,0,0,0
25,39,13,0,0,0
25,39,14,0,0,0
25,39,15,0,0,0
25,39,16,0,0,0
25,39,17,0,0,0
25,39,18,0,0,0
25,39,19,0.1015498795208912,0.01031237803070752,1
25,39,20,0.1630693428053091,0.02659161056295542,1
25,39,21,0,0,0
25,39,22,0,0,0
25,39,23,0,0,0
25,39,24,0,0,0
25,39,25,0,0,0
25,39,26,0,0,0
25,39,27,0,0,0
25,39,28,0,0,0
25,39,29,0,0,0
25,39,30,0,0,0
25,39,31,0,0,0
25,39,32,0,0,0
25,39,33,0,0,0
25,39,34,0,0,0
25,39,35,0,0,0
25,39,36,0,0,0
25,39,37,0,0,0
25,39,38,0,0,0
25,39,39,0,0,0
25,39,40,0,0,0
25,39,41,0,0,0
25,39,42,0,0,0
25,39,43,0,0,0
25,39,44,0,0,0
25,40,0,0,0,0
25,40,1,0,0,0
25,40,2,0,0,0
25,40,3,0,0,0
25,40,4,0,0,0
25,40,5,0,0,0
25,40,6,0,0,0
25,40,7,0,0,0
25,40,8,0,0,0
25,40,9,0,0,0
25,40,10,0,0,0
25,40,11,0,0,0
25,40,12,0,0,0
25,40,13,0,0,0
25,40,14,0,0,0
25,40,15,0,0,0
25,40,16,0,0,0
25,40,17,0,0,0
25,40,18,0,0,0
25,40,19,0,0,0
25,40,20,0,0,0
25,40,21,0,0,0
25,40,22,0,0,0
25,40,23,0,0,0
25,40,24,0,0,0
25,40,25,0,0,0
25,40,26,0,0,0
25,40,27,0,0,0
25,40,28,0,0,0
25,40,29,0,0,0
25,40,30,0,0,0
25,40,31,0,0,0
25,40,32,0,0,0
25,40,33,0,0,0
25,40,34,0,0,0
25,40,35,0,0,0
25,40,36,0,0,0
25,40,37,0,0,0
25,40,38,0,0,0
25,40,39,0,0,0
25,40,40,0.224025609893816,0.05018747388829623,1
25,40,41,0,0,0
25,40,42,0,0,0
25,40,43,0,0,0
25,40,44,0,0,0
25,41,0,0,0,0
25,41,1,0,0,0
25,41,2,0,0,0
25,41,3,0,0,0
25,41,4,0,0,0
25,41,5,0,0,0
25,41,6,0,0,0
25,41,7,0,0,0
25,41,8,0,0,0
25,41,9,0,0,0
25,41,10,0,0,0
25,41,11,0,0,0
25,41,12,0,0,0
25,41,13,0,0,0
25,41,14,0,0,0
25,41,15,0,0,0
25,41,16,0,0,0
25,41,17,0,0,0
25,41,18,0,0,0
25,41,19,0,0,0
25,41,20,0,0,0
25,41,21,0,0,0
25,41,22,0,0,0
25,41,23,0,0,0
25,41,24,0,0,0
25,41,25,0,0,0
25,41,26,0,0,0
25,41,27,0,0,0
25,41,28,0,0,0
25,41,29,0,0,0
25,41,30,0,0,0
25,41,31,0,0,0
25,41,32,0,0,0
25,41,33,0,0,0
25,41,34,0,0,0
25,41,35,0,0,0
25,41,36,0,0,0
25,41,37,0,0,0
25,41,38,0,0,0
25,41,39,0,0,0
25,41,40,0,0,0
25,41,41,0,0,0
25,41,42,0,0,0
25,41,43,0,0,0
25,41,44,0,0,0
25,42,0,0,0,0
25,42,1,0,0,0
25,42,2,0,0,0
25,42,3,0,0,0
25,42,4,0,0,0
25,42,5,0,0,0
25,42,6,0,0,0
25,42,7,0,0,0
25,42,8,0,0,0
25,42,9,0,0,0
25,42,10,0,0,0
25,42,11,0,0,0
25,42,12,0,0,0
25,42,13,0,0,0
25,42,14,0,0,0
25,42,15,0,0,0
25,42,16,0,0,0
25,42,17,0,0,0
25,42,18,0,0,0
25,42,19,0,0,0
25,42,20,0,0,0
25,42,21,0,0,0
25,42,22,0,0,0
25,42,23,0,0,0
25,42,24,0,0,0
25,42,25,0,0,0
25,42,26,0,0,0
25,42,27,0,0,0
25,42,28,0,0,0
25,42,29,0,0,0
25,42,30,0,0,0
25,42,31,0,0,0
25,42,32,0,0,0
25,42,33,0,0,0
25,42,34,0,0,0
25,42,35,0,0,0
25,42,36,0,0,0
25,42,37,0,0,0
25,42,38,0,0,0
25,42,39,0,0,0
25,42,40,0,0,0
25,42,41,0,0,0
25,42,42,0,0,0
25,42,43,0,0,0
25,42,44,0,0,0
25,43,0,0,0,0
25,43,1,0,0,0
25,43,2,0,0,0
25,43,3,0,0,0
25,43,4,0,0,0
25,43,5,0,0,0
25,43,6,0,0,0
25,43,7,0,0,0
25,43,8,0,0,0
25,43,9,0,0,0
25,43,10,0,0,0
